customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9175-BJCF,Male,0,No,No,48,Yes,DSL,No,No,Yes,Two year,No,Bank transfer (automatic),68.63,3383.92,No
5505-EBCJ,Female,0,Yes,Yes,23,Yes,Fiber optic,Yes,No internet service,No,One year,Yes,Electronic check,62.8,1376.73,No
7092-GDHG,Female,0,No,No,24,Yes,DSL,No,No,No,Two year,Yes,Mailed check,34.36,851.07,No
3925-HCHB,Male,0,Yes,No,30,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.52,933.45,No
6955-ACCA,Female,1,No,Yes,15,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes,Mailed check,82.66,1166.14,Yes
6318-AGCE,Female,0,Yes,No,42,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),70.53,2932.83,Yes
2084-BCIB,Male,1,Yes,No,69,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,1247.96,Yes
1029-AAJF,Male,0,Yes,Yes,25,Yes,DSL,No,Yes,No internet service,Two year,Yes,Mailed check,43.64,1132.45,No
3923-HFJD,Female,0,Yes,No,62,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Mailed check,72.1,4307.76,Yes
3007-DFAH,Male,0,Yes,No,33,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.37,2518.88,No
9060-FDDG,Male,0,Yes,No,12,No,Fiber optic,No internet service,Yes,No,One year,Yes,Electronic check,58.13,634.88,Yes
7124-EGEJ,Male,0,Yes,No,36,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),82.44,2973.15,Yes
5198-FBEG,Female,0,No,Yes,36,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.65,1086.34,No
8882-EBDG,Male,0,No,No,1,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Electronic check,79.82,71.96,No
8270-ECIC,Female,1,No,No,34,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),26.46,896.18,Yes
5892-JIAD,Female,0,Yes,No,11,Yes,Fiber optic,No,No,No internet service,One year,No,Mailed check,44.01,457.4,No
9573-GGAH,Female,0,Yes,No,57,Yes,No,No,No,Yes,One year,No,Mailed check,23.81,1373.98,No
8842-ACJA,Female,0,No,Yes,39,No,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,45.42,1613.16,Yes
5033-AAAF,Male,0,No,Yes,22,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,57.0,1221.06,Yes
4544-DFGD,Male,0,No,No,0,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,9.28,No
2831-AAGA,Male,0,No,Yes,41,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),18.0,772.83,No
2356-DGCF,Female,0,No,No,51,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,77.15,3966.43,Yes
8461-FBBB,Female,0,No,No,30,Yes,Fiber optic,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),59.32,1624.24,No
8222-CCIB,Male,0,Yes,Yes,66,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Electronic check,24.47,1584.92,Yes
7195-GCBE,Female,0,No,No,14,Yes,DSL,No,Yes,No,One year,Yes,Bank transfer (automatic),37.31,511.46,Yes
6603-BBAD,Female,0,No,No,55,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.03,2571.12,No
1772-FEHA,Male,0,No,Yes,36,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.52,1171.11,Yes
4874-DIGE,Male,0,Yes,No,22,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.46,1002.64,No
6701-DBHI,Male,1,Yes,Yes,21,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),63.08,1328.66,No
4846-BBHD,Male,0,Yes,No,32,Yes,Fiber optic,No,Yes,No,One year,No,Credit card (automatic),66.9,2119.54,No
8230-CBGG,Male,0,Yes,No,5,Yes,Fiber optic,No,No internet service,No,One year,Yes,Credit card (automatic),79.07,388.31,No
4634-IECG,Female,0,No,No,47,No,Fiber optic,No,No,No,Two year,No,Credit card (automatic),76.61,3626.5,No
1799-FCEI,Female,0,No,No,29,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.6,2240.3,No
7549-DAHD,Female,0,Yes,No,49,Yes,DSL,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),70.95,3351.43,No
4189-AIID,Male,0,No,No,37,Yes,Fiber optic,Yes,No,Yes,Two year,No,Bank transfer (automatic),70.57,2480.91,Yes
5487-HCGF,Female,1,Yes,Yes,71,Yes,Fiber optic,No,No,Yes,One year,No,Credit card (automatic),78.48,5345.56,No
1252-CCEA,Male,1,No,Yes,6,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,105.6,Yes
9680-IBJE,Male,0,Yes,Yes,35,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,72.17,2415.22,No
3702-DCDD,Female,0,No,No,39,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,53.8,2027.01,No
5052-AIDC,Female,0,No,No,18,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,18.0,322.63,Yes
5008-BAEB,Male,0,No,Yes,49,Yes,DSL,Yes,No,Yes,One year,Yes,Mailed check,44.49,2143.26,No
6437-DJDC,Male,0,No,No,26,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),49.95,1253.82,Yes
8424-CIBI,Female,0,Yes,No,55,Yes,DSL,Yes,No internet service,No,Two year,Yes,Electronic check,43.01,2438.15,No
5944-GGJD,Female,0,No,Yes,67,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,18.0,1147.44,No
4854-JHGG,Male,0,Yes,Yes,62,Yes,Fiber optic,Yes,No,No,One year,No,Electronic check,77.8,4535.31,Yes
6872-AHHH,Female,0,Yes,No,46,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.06,3108.68,No
5652-BHAG,Female,0,No,Yes,52,Yes,Fiber optic,No internet service,Yes,Yes,One year,No,Mailed check,69.19,3575.34,No
1870-GCJJ,Male,1,No,No,63,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,69.94,3971.22,No
5855-DCHA,Female,0,No,No,71,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,67.25,4558.03,Yes
7148-DEDI,Female,0,Yes,No,52,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,61.89,2917.73,No
8917-CBFA,Female,0,No,No,66,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.9,4630.06,No
8280-BCEG,Male,0,Yes,Yes,70,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.12,6494.91,No
4375-BHHJ,Male,0,No,No,12,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,75.46,837.16,No
3534-AACJ,Female,1,No,No,36,Yes,DSL,No internet service,Yes,No,One year,Yes,Credit card (automatic),58.96,2068.38,No
6491-JGAA,Female,0,No,No,26,Yes,DSL,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),46.2,1146.8,No
7884-JCCF,Male,0,No,No,69,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.65,4061.44,No
7607-ABDI,Female,1,No,Yes,54,No,No,Yes,No,Yes,Two year,No,Electronic check,32.23,1741.07,No
4584-EBIC,Female,0,Yes,No,64,Yes,DSL,No,No,No internet service,One year,Yes,Electronic check,52.53,3266.45,No
2082-IJHH,Male,0,No,No,25,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,65.35,1707.73,Yes
1925-IACH,Female,1,No,No,61,Yes,DSL,Yes,No internet service,No,Two year,Yes,Electronic check,63.14,3888.58,No
1574-CDAC,Male,0,Yes,No,5,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),73.51,341.53,No
9508-BCJE,Male,0,Yes,No,68,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,52.13,3437.4,No
6709-CEAJ,Male,0,Yes,No,16,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),18.0,280.83,No
1235-EBHA,Male,0,No,No,38,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Mailed check,69.46,2737.8,No
6103-AAGI,Female,0,No,Yes,52,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Mailed check,65.68,3358.85,No
3342-BICF,Male,0,No,No,54,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),19.26,1043.12,No
4836-DEAD,Female,1,Yes,No,15,Yes,Fiber optic,No internet service,Yes,No,Two year,No,Credit card (automatic),57.96,803.77,No
7280-CJHC,Male,0,Yes,No,40,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),31.17,1197.94,No
4502-JABH,Female,0,No,No,38,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.32,1772.9,No
3887-IJCG,Male,0,Yes,Yes,56,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,52.99,2870.83,Yes
3515-FCJI,Female,1,Yes,No,23,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Electronic check,66.58,1578.09,Yes
4321-AICH,Female,0,Yes,Yes,55,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Electronic check,61.72,3490.26,Yes
6329-FEAH,Female,0,Yes,Yes,44,No,Fiber optic,No,No internet service,Yes,Two year,Yes,Electronic check,62.09,2520.65,Yes
4228-ACCB,Male,0,Yes,No,55,No,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),39.32,2080.8,No
2274-EBAH,Male,0,No,Yes,63,Yes,DSL,Yes,Yes,No,Two year,Yes,Electronic check,38.2,2509.92,No
7580-JIAA,Male,1,Yes,No,31,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),18.0,512.86,No
3952-CIJE,Male,1,Yes,No,31,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.28,1382.51,Yes
9435-BCAG,Male,0,No,No,58,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,25.8,1367.44,Yes
2867-CDDA,Female,0,No,Yes,57,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,80.6,4494.21,No
4323-EHIH,Male,0,No,Yes,63,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.97,3238.05,No
2056-GBAB,Male,0,No,No,40,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,61.32,2534.19,Yes
6107-JDIG,Male,0,No,No,46,No,Fiber optic,No,No internet service,No,Month-to-month,No,Mailed check,60.47,2597.19,No
2140-IEBG,Female,0,No,No,4,Yes,No,Yes,No internet service,No,One year,No,Electronic check,18.0,73.52,No
5559-JCBD,Female,0,No,No,33,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Electronic check,76.63,2286.37,Yes
8190-GIEG,Female,1,No,Yes,17,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes,Mailed check,49.68,836.23,Yes
1215-EEJA,Male,0,No,No,62,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,19.99,1277.71,No
9150-ADCF,Male,0,Yes,No,8,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,52.9,403.36,Yes
3394-AIAD,Female,0,Yes,Yes,56,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),69.49,3728.55,Yes
8041-HDFG,Female,0,Yes,No,61,Yes,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),61.44,3740.0,No
6461-FFII,Male,0,Yes,Yes,34,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,71.26,2498.15,Yes
6198-IEIG,Male,0,Yes,Yes,48,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.93,2163.55,Yes
3666-ADBG,Male,0,No,No,42,Yes,No,Yes,No,No,Two year,Yes,Electronic check,35.24,1540.61,No
7179-EFIE,Female,0,No,No,50,No,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,86.21,4258.63,No
6029-AABI,Male,1,Yes,No,50,No,DSL,Yes,No,Yes,One year,Yes,Mailed check,56.81,2703.1,No
2380-BAFI,Female,1,Yes,No,18,Yes,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),81.19,1500.24,Yes
5076-ICCE,Female,0,Yes,No,50,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,75.75,3872.12,No
2428-CEIJ,Female,0,No,No,65,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),77.91,5048.08,No
3600-AFJD,Female,0,Yes,No,22,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,18.0,364.56,Yes
5380-HEHB,Male,0,Yes,Yes,22,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,29.5,584.34,Yes
6050-DIBC,Female,1,Yes,No,21,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),18.0,343.14,No
8671-AGJH,Male,1,No,No,66,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),48.09,2976.45,No
1848-IDGD,Male,0,Yes,No,64,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,60.98,3651.77,No
7088-HHBG,Male,0,No,No,25,Yes,DSL,No,No,No,One year,Yes,Electronic check,67.58,1677.03,No
7831-EDFG,Male,0,No,No,68,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.0,1639.98,No
9945-HJCG,Male,0,No,No,55,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),34.41,1710.67,No
4460-BCBJ,Male,1,No,Yes,29,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,49.35,1473.89,Yes
4165-BHFD,Male,0,Yes,No,60,Yes,Fiber optic,No,No,Yes,One year,No,Electronic check,77.67,4609.21,No
2643-CEGJ,Male,0,Yes,Yes,66,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,28.56,1807.37,No
4580-BFGH,Male,0,No,No,63,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.67,1307.83,No
8093-HCFD,Male,0,Yes,No,34,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,79.37,2471.53,Yes
9117-GIGB,Female,0,No,No,15,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Electronic check,71.42,1046.33,Yes
4119-GAGC,Male,1,No,No,12,Yes,DSL,No,No,No,Month-to-month,No,Credit card (automatic),52.64,662.39,No
3210-HCIF,Male,0,Yes,No,60,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.75,4739.53,Yes
3843-JICB,Male,0,Yes,No,53,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,860.73,No
8783-JCBG,Male,0,No,Yes,51,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.31,2547.69,Yes
8823-DCHB,Female,0,No,Yes,3,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,70.84,191.51,No
7719-AIJJ,Female,0,No,No,70,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),24.64,1788.28,No
8271-BICJ,Female,0,Yes,No,8,Yes,Fiber optic,No,No internet service,No,Two year,Yes,Bank transfer (automatic),44.19,345.53,No
1863-DHED,Female,0,No,Yes,42,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,58.04,2446.4,No
1794-HCJC,Male,0,Yes,No,68,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,78.53,5506.69,No
6381-FECB,Female,0,Yes,No,17,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),54.34,940.18,Yes
7930-FCCC,Male,0,No,No,37,Yes,DSL,No internet service,No,No,One year,Yes,Mailed check,41.12,1493.67,No
9211-CHDJ,Female,1,No,Yes,61,Yes,DSL,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),63.61,3727.11,No
8908-JGHI,Male,0,Yes,No,19,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,18.0,355.2,Yes
3772-JCEC,Female,0,No,Yes,7,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),87.87,555.71,Yes
9458-JEGC,Male,0,Yes,Yes,35,Yes,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,38.82,1305.61,No
4734-IDEH,Female,0,Yes,No,58,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.67,3487.14,No
1696-HAGC,Male,0,Yes,No,42,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),18.0,779.19,No
2275-ACGJ,Female,0,No,Yes,32,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),29.94,886.05,No
9193-HIDD,Female,0,Yes,Yes,46,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Mailed check,72.74,3362.49,No
2985-HJJD,Female,0,No,No,3,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Mailed check,72.9,218.75,No
4493-FJJJ,Male,0,Yes,No,25,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.61,981.56,Yes
7300-EGAC,Male,1,Yes,Yes,64,Yes,DSL,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.91,3291.01,No
1926-HHHH,Female,0,Yes,Yes,28,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,18.0,490.22,No
4959-DEFF,Male,1,Yes,No,70,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,59.38,3798.26,No
5787-JDEI,Male,0,No,Yes,40,Yes,DSL,Yes,No,No,One year,Yes,Mailed check,65.82,2701.35,No
9212-HGJB,Male,0,No,No,68,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),104.35,6649.77,No
7896-FGBG,Male,0,No,No,45,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,60.81,2772.4,No
7603-DAFB,Male,0,Yes,No,30,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),25.09,740.88,No
5879-FIIB,Male,0,No,No,67,Yes,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),61.32,3727.19,No
5629-GIHJ,Female,0,No,No,19,Yes,Fiber optic,No,No internet service,Yes,One year,No,Credit card (automatic),62.44,1068.21,No
1924-JGFD,Female,0,Yes,Yes,28,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,59.39,1528.35,Yes
6497-FGHI,Male,0,No,No,52,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,70.0,3425.08,Yes
8143-DFFF,Male,0,No,Yes,63,Yes,Fiber optic,No,No,No internet service,Two year,No,Credit card (automatic),70.21,4162.84,No
7013-HEBJ,Male,0,No,No,14,Yes,Fiber optic,No internet service,Yes,No internet service,One year,No,Electronic check,39.7,518.68,Yes
8578-EJFA,Female,0,No,Yes,72,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.07,5421.43,Yes
6202-GGDE,Male,0,No,No,31,Yes,DSL,No internet service,No,Yes,Two year,No,Electronic check,59.66,1812.57,No
4481-AFAB,Female,0,No,Yes,24,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.9,570.32,Yes
7571-BAHB,Female,0,No,No,9,Yes,DSL,No,No,No,One year,Yes,Bank transfer (automatic),46.87,386.23,No
1214-DHDI,Female,0,No,No,1,Yes,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),32.55,32.18,No
4301-GEGB,Male,0,Yes,Yes,40,Yes,DSL,No,No,Yes,Two year,No,Bank transfer (automatic),55.5,2222.17,No
2729-AGHD,Female,0,No,No,44,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,40.72,1804.32,No
2472-JIHB,Female,0,No,Yes,6,Yes,DSL,No,No internet service,Yes,One year,Yes,Mailed check,46.2,276.65,No
4684-FDII,Female,0,Yes,No,65,Yes,Fiber optic,Yes,No,No,One year,No,Electronic check,70.08,4532.84,Yes
4092-BIGB,Female,0,No,No,39,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),79.64,3159.74,Yes
6216-EBBD,Female,0,No,No,3,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,Yes,Mailed check,82.47,225.58,Yes
8701-HEDG,Male,0,No,No,61,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,22.5,1369.28,No
9117-GEFF,Female,0,No,No,14,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,70.38,913.84,Yes
8203-IDEF,Female,0,Yes,No,49,Yes,No,No,No,No,One year,No,Credit card (automatic),29.2,1329.77,No
1125-JDHI,Male,0,No,No,49,Yes,DSL,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),39.46,1964.81,Yes
7511-EBCA,Male,0,No,No,59,Yes,Fiber optic,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),61.78,3825.81,No
5126-DACG,Female,0,No,No,59,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,67.52,3776.48,No
6056-BGEG,Male,0,Yes,No,71,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.59,6078.68,No
5417-GFAG,Male,0,Yes,Yes,6,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,18.0,108.57,No
5001-CJCF,Female,0,No,No,26,Yes,DSL,Yes,Yes,No,Two year,No,Bank transfer (automatic),44.01,1192.58,No
1759-GAHE,Female,1,Yes,Yes,26,Yes,Fiber optic,No internet service,No,No,One year,No,Credit card (automatic),81.12,2102.67,No
7662-HIFH,Female,0,Yes,No,27,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,74.57,2025.27,Yes
2598-CJAG,Male,0,No,No,17,Yes,DSL,No,Yes,No internet service,Month-to-month,No,Mailed check,48.21,772.74,No
8311-DEEG,Male,0,No,No,17,Yes,Fiber optic,No,No internet service,No internet service,One year,Yes,Electronic check,55.46,901.02,No
6958-FAJB,Female,0,No,Yes,70,Yes,DSL,No,No internet service,No,Two year,No,Mailed check,43.87,3177.43,No
8799-AGHC,Female,1,No,Yes,65,Yes,Fiber optic,Yes,No,No internet service,One year,Yes,Electronic check,59.87,3526.87,No
4381-GEJI,Male,0,No,No,49,Yes,No,Yes,No,Yes,One year,No,Electronic check,36.34,1751.02,No
2258-DGCJ,Male,0,No,No,40,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.9,1505.87,No
7225-AEDC,Male,0,No,No,34,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.54,663.91,No
3868-FDEA,Female,0,No,No,49,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.02,3386.69,Yes
4389-HEDG,Male,0,No,Yes,62,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),48.69,2928.47,No
2277-JJFH,Female,0,Yes,No,31,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.51,2137.18,Yes
1098-DJBI,Male,1,Yes,No,39,Yes,Fiber optic,No,No internet service,Yes,One year,No,Mailed check,54.67,1971.01,No
9169-IICD,Female,1,No,Yes,66,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.35,4213.46,No
1272-IDHJ,Male,0,No,No,66,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.11,4563.4,No
1204-DGEI,Female,1,No,Yes,16,Yes,Fiber optic,No,Yes,No,Two year,No,Mailed check,62.75,984.57,No
6528-GFFJ,Female,0,No,Yes,17,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),36.67,566.85,No
5967-JCIG,Male,0,No,Yes,14,Yes,DSL,No,No,Yes,One year,No,Credit card (automatic),73.03,957.84,No
8814-CJCH,Male,1,Yes,No,1,Yes,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.82,74.12,No
3089-CEHE,Female,0,No,No,50,Yes,DSL,Yes,No internet service,Yes,Two year,No,Electronic check,68.16,3367.5,No
1858-GCEC,Female,0,No,Yes,31,Yes,Fiber optic,Yes,Yes,No internet service,Two year,Yes,Electronic check,62.42,1996.14,No
5441-HCEH,Female,0,Yes,No,2,No,DSL,Yes,No,No internet service,Two year,Yes,Electronic check,47.46,96.47,No
2678-ADBC,Female,0,No,No,14,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.68,503.75,No
4610-ADBF,Female,0,No,No,38,Yes,DSL,No,No internet service,No,One year,Yes,Bank transfer (automatic),51.38,1984.83,No
6726-AGDH,Female,0,No,Yes,61,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,18.0,1072.15,No
8071-FFJA,Male,0,Yes,Yes,48,Yes,DSL,No,No,No,Month-to-month,No,Mailed check,37.28,1839.12,No
9828-DCFG,Female,0,Yes,Yes,38,Yes,Fiber optic,No internet service,Yes,Yes,One year,No,Mailed check,37.22,1357.08,No
4341-ECDC,Male,0,No,No,13,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),75.49,943.12,Yes
7675-BGEF,Male,0,No,No,21,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,64.16,1412.27,Yes
